transaction_id,Date,location_id,platform_id,game_edition_id,sales_channel_id,retailer_id,release_phase_id,special_event_id,season,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,online_players,story_mode_players,dlc_revenue_usd,holiday_season
GTA5-100256,30/11/2013,30,1,2,1,2,1,3,Autumn,457,7673.03,16.79,44,7196,4627,5075.99,1
GTA5-100209,30/11/2013,31,2,1,1,5,1,3,Autumn,919,19289.81,20.99,30,8706,6293,3562.7,1
GTA5-100238,30/11/2013,32,2,1,1,1,1,3,Autumn,1587,32787.42,20.66,31.1,22505,8617,6169.21,1
GTA5-100223,30/11/2013,33,1,2,1,2,1,3,Autumn,692,14172.16,20.48,31.7,14565,5853,10850.08,1
GTA5-100244,30/11/2013,34,1,2,1,6,1,3,Autumn,476,7863.52,16.52,44.9,5304,3641,5474.75,1
GTA5-100260,30/11/2013,35,1,2,1,5,1,3,Autumn,1798,28732.04,15.98,46.7,37681,29527,30677.48,1
GTA5-100264,30/11/2013,36,2,2,1,5,1,3,Autumn,2161,34143.8,15.8,47.3,27650,12121,18190.89,1
GTA5-100259,30/11/2013,37,2,2,1,3,1,3,Autumn,510,7874.4,15.44,48.5,7267,2744,3568.69,1
GTA5-100250,30/11/2013,38,1,1,1,1,1,3,Autumn,924,14377.44,15.56,48.1,18395,6202,12188.8,1
GTA5-100224,30/11/2013,39,1,3,1,6,1,3,Autumn,1090,24841.1,22.79,24,14752,10862,10726.5,1
GTA5-100200,30/11/2013,40,1,1,1,4,1,3,Autumn,2492,43186.36,17.33,42.2,39985,19551,25660.13,1
GTA5-100271,30/11/2013,41,1,1,1,6,1,3,Autumn,5152,106749.44,20.72,30.9,56741,27408,45721.93,1
GTA5-100274,30/11/2013,42,1,3,1,5,1,3,Autumn,491,11219.35,22.85,23.8,7321,2508,6071.54,1
GTA5-100240,30/11/2013,43,1,2,1,6,1,3,Autumn,663,8771.49,13.23,55.9,9848,5964,5990.56,1
GTA5-100217,30/11/2013,44,2,1,1,1,1,3,Autumn,544,8317.76,15.29,49,10087,5055,4022.83,1
GTA5-100211,30/11/2013,45,1,1,1,3,1,3,Autumn,1020,16972.8,16.64,44.5,11303,6192,5399.95,1
GTA5-100248,30/11/2013,46,2,2,1,4,1,3,Autumn,777,10069.92,12.96,56.8,7601,3941,2788.91,1
GTA5-100261,30/11/2013,47,2,1,1,4,1,3,Autumn,281,5552.56,19.76,34.1,4256,1887,2301.2,1
GTA5-100255,30/11/2013,48,2,4,1,4,1,3,Autumn,723,11380.02,15.74,47.5,8060,5902,7699.68,1
GTA5-100272,30/11/2013,49,1,4,1,2,1,3,Autumn,633,8241.66,13.02,56.6,9195,5149,6305.63,1
GTA5-100243,30/11/2013,50,1,2,1,3,1,3,Autumn,1626,22877.82,14.07,53.1,18116,11927,8590.25,1
GTA5-100189,30/11/2013,51,2,1,1,3,1,3,Autumn,1541,21127.11,13.71,54.3,22358,17543,11080.1,1
GTA5-100277,30/11/2013,51,2,3,1,5,1,3,Autumn,1289,20598.22,15.98,46.7,24198,9676,15142.56,1
GTA5-100242,30/11/2013,52,1,1,1,6,1,3,Autumn,607,9572.39,15.77,47.4,9694,3325,7216.45,1
GTA5-100231,30/11/2013,53,2,2,1,6,1,3,Autumn,196,3655.4,18.65,37.8,2905,2279,1786.67,1
GTA5-100241,30/11/2013,54,2,2,1,6,1,3,Autumn,223,3530.09,15.83,47.2,3266,1765,2124.57,1
GTA5-100202,30/11/2013,55,1,1,1,1,1,3,Autumn,2026,40823.9,20.15,32.8,31740,14029,26696.65,1
GTA5-100252,30/11/2013,56,2,3,1,3,1,3,Autumn,1029,24870.93,24.17,19.4,19120,12063,15219.89,1
GTA5-100214,30/11/2013,57,2,3,1,5,1,3,Autumn,787,14512.28,18.44,38.5,16664,7581,13024.78,1
GTA5-100205,30/11/2013,58,1,1,1,6,1,3,Autumn,1337,22608.67,16.91,43.6,20304,10962,15125.68,1
GTA5-100258,30/11/2013,59,1,2,1,4,1,3,Autumn,525,8767.5,16.7,44.3,7869,2976,5173.1,1
GTA5-100239,30/11/2013,60,2,2,1,2,1,3,Autumn,591,9568.29,16.19,46,14339,6169,6276.67,1
GTA5-100194,30/11/2013,61,2,2,1,3,1,3,Autumn,410,6871.6,16.76,44.1,9198,3149,7342.41,1
GTA5-100282,30/11/2013,61,2,2,1,3,1,3,Autumn,432,8860.32,20.51,31.6,5771,3569,3533.99,1
GTA5-100216,30/11/2013,62,2,2,1,5,1,3,Autumn,1334,24879.1,18.65,37.8,17578,9388,17337.79,1
GTA5-100203,30/11/2013,63,2,1,1,4,1,3,Autumn,1801,30887.15,17.15,42.8,20308,14907,19370.02,1
GTA5-100210,30/11/2013,64,1,1,1,1,1,3,Autumn,796,16517,20.75,30.8,20403,7193,16804.62,1
GTA5-100225,30/11/2013,65,2,1,1,6,1,3,Autumn,650,10172.5,15.65,47.8,12239,5428,3474.48,1
GTA5-100257,30/11/2013,66,1,2,1,2,1,3,Autumn,1683,26843.85,15.95,46.8,19793,7623,14210.39,1
GTA5-100229,30/11/2013,67,1,2,1,4,1,3,Autumn,2346,44315.94,18.89,37,25480,18155,15494.4,1
GTA5-100245,30/11/2013,68,1,4,1,2,1,3,Autumn,1639,30370.67,18.53,38.2,34042,19848,25336.38,1
GTA5-100221,30/11/2013,69,1,1,1,1,1,3,Autumn,726,10345.5,14.25,52.5,10287,5053,7033.4,1
GTA5-100270,30/11/2013,70,1,2,1,1,1,3,Autumn,1898,28849.6,15.2,49.3,21682,13783,10396.45,1
GTA5-100234,30/11/2013,71,1,2,1,6,1,3,Autumn,674,12630.76,18.74,37.5,10954,7924,8517.64,1
GTA5-100263,30/11/2013,72,2,2,1,2,1,3,Autumn,744,7477.2,10.05,66.5,7263,4951,4498.73,1
GTA5-100218,30/11/2013,73,1,1,1,5,1,3,Autumn,1258,21574.7,17.15,42.8,19776,6623,14706.43,1
GTA5-100212,30/11/2013,74,1,2,1,5,1,3,Autumn,3073,45910.62,14.94,50.2,35313,25330,24945.61,1
GTA5-100201,30/11/2013,75,1,2,1,5,1,3,Autumn,3201,48463.14,15.14,49.5,32531,14947,18939.09,1
GTA5-100219,30/11/2013,76,1,3,1,2,1,3,Autumn,412,7337.72,17.81,40.6,4441,3404,3235.75,1
GTA5-100204,30/11/2013,77,1,2,1,6,1,3,Autumn,2099,36501.61,17.39,42,24525,12991,12342.53,1
GTA5-100208,30/11/2013,78,2,2,1,2,1,3,Autumn,860,17819.2,20.72,30.9,19598,6559,7225.73,1
GTA5-100253,30/11/2013,79,1,4,1,1,1,3,Autumn,1853,31667.77,17.09,43,33412,17870,10477.29,1
GTA5-100233,30/11/2013,80,2,1,1,6,1,3,Autumn,1448,25919.2,17.9,40.3,25485,13853,28759.02,1
GTA5-100235,30/11/2013,81,2,2,1,6,1,3,Autumn,456,5102.64,11.19,62.7,4874,3274,2960.58,1
GTA5-100269,30/11/2013,82,2,2,1,1,1,3,Autumn,1611,25840.44,16.04,46.5,24427,11876,9782.53,1
GTA5-100266,30/11/2013,83,1,1,1,6,1,3,Autumn,636,10125.12,15.92,46.9,15711,5348,8141.2,1
GTA5-100262,30/11/2013,84,2,1,1,5,1,3,Autumn,1536,26803.2,17.45,41.8,20888,14417,15290.89,1
GTA5-100197,30/11/2013,85,1,2,1,5,1,3,Autumn,3910,72686.9,18.59,38,66254,29819,19600.6,1
GTA5-100285,30/11/2013,85,1,2,1,1,1,3,Autumn,3750,55912.5,14.91,50.3,45323,26354,24167.95,1
GTA5-100187,30/11/2013,86,2,2,1,5,1,3,Autumn,8279,136272.34,16.46,45.1,93553,65069,56446.18,1
GTA5-100275,30/11/2013,86,2,2,1,2,1,3,Autumn,9609,138081.33,14.37,52.1,98123,35889,39912.43,1
GTA5-100195,30/11/2013,87,1,1,1,4,1,3,Autumn,251,4131.46,16.46,45.1,3604,1544,1604.13,1
GTA5-100283,30/11/2013,87,1,4,1,4,1,3,Autumn,245,4245.85,17.33,42.2,2591,1571,820.49,1
GTA5-100215,30/11/2013,88,1,2,1,2,1,3,Autumn,1700,20349,11.97,60.1,20578,10233,17411.11,1
GTA5-100370,31/12/2013,1,1,2,1,1,1,4,Winter,578,10103.44,17.48,41.7,4885,2671,4483.76,1
GTA5-100291,31/12/2013,2,2,1,1,2,1,4,Winter,719,13301.5,18.5,38.3,15047,5778,15785.3,1
GTA5-100379,31/12/2013,2,2,2,1,4,1,4,Winter,649,9326.13,14.37,52.1,10990,7874,6007.37,1
GTA5-100352,31/12/2013,3,1,2,1,2,1,4,Winter,363,4824.27,13.29,55.7,4853,2993,2765.88,1
GTA5-100343,31/12/2013,4,2,2,1,5,1,4,Winter,4611,61141.86,13.26,55.8,50256,16889,24744.75,1
GTA5-100371,31/12/2013,5,1,4,1,5,1,4,Winter,1353,16033.05,11.85,60.5,15869,10739,8300.69,1
GTA5-100372,31/12/2013,6,2,2,1,1,1,4,Winter,315,5080.95,16.13,46.2,5054,4095,3591.42,1
GTA5-100347,31/12/2013,7,2,1,1,5,1,4,Winter,653,11159.77,17.09,43,9352,3580,4032.46,1
GTA5-100323,31/12/2013,8,2,4,1,3,1,4,Winter,444,6593.4,14.85,50.5,8792,4941,9002.59,1
GTA5-100324,31/12/2013,9,2,3,1,5,1,4,Winter,1093,16034.31,14.67,51.1,20830,7013,11639.11,1
GTA5-100290,31/12/2013,10,1,4,1,4,1,4,Winter,2158,29391.96,13.62,54.6,29010,10961,16856.57,1
GTA5-100378,31/12/2013,10,2,3,1,1,1,4,Winter,1778,25389.84,14.28,52.4,30932,16601,20906.09,1
GTA5-100342,31/12/2013,11,2,4,1,5,1,4,Winter,558,8169.12,14.64,51.2,8975,6344,6655.46,1
GTA5-100316,31/12/2013,12,1,2,1,6,1,4,Winter,146,2429.44,16.64,44.5,2653,958,1262.03,1
GTA5-100288,31/12/2013,13,1,2,1,6,1,4,Winter,2004,37074,18.5,38.3,35629,25255,24022.1,1
GTA5-100376,31/12/2013,13,1,2,1,3,1,4,Winter,3104,33988.8,10.95,63.5,31175,19776,17985.1,1
GTA5-100292,31/12/2013,14,1,1,1,4,1,4,Winter,525,10279.5,19.58,34.7,11722,4830,8940.49,1
GTA5-100380,31/12/2013,14,1,4,1,4,1,4,Winter,620,8797.8,14.19,52.7,7858,6223,6255.95,1
GTA5-100345,31/12/2013,15,1,2,1,6,1,4,Winter,4118,53492.82,12.99,56.7,84992,45697,67304.02,1
GTA5-100293,31/12/2013,16,1,2,1,4,1,4,Winter,713,12784.09,17.93,40.2,9074,4043,5364.86,1
GTA5-100381,31/12/2013,16,2,1,1,4,1,4,Winter,463,6042.15,13.05,56.5,8471,6365,5413.72,1
GTA5-100373,31/12/2013,17,2,3,1,2,1,4,Winter,443,8899.87,20.09,33,11265,4562,6025.75,1
GTA5-100311,31/12/2013,18,1,2,1,4,1,4,Winter,329,4323.06,13.14,56.2,4921,3310,4742.84,1
GTA5-100362,31/12/2013,19,2,2,1,1,1,4,Winter,899,10140.72,11.28,62.4,14902,9304,6689.79,1
GTA5-100306,31/12/2013,20,2,4,1,2,1,4,Winter,1030,16922.9,16.43,45.2,21608,7661,23701.48,1
GTA5-100296,31/12/2013,21,1,4,1,3,1,4,Winter,223,3110.85,13.95,53.5,3050,2246,1999.39,1
GTA5-100384,31/12/2013,21,1,2,1,1,1,4,Winter,191,2440.98,12.78,57.4,3787,1640,1323.04,1
GTA5-100365,31/12/2013,22,2,3,1,6,1,4,Winter,873,13112.46,15.02,49.9,18240,8220,17000.41,1
GTA5-100350,31/12/2013,23,1,1,1,6,1,4,Winter,587,9802.9,16.7,44.3,9807,6102,7072.37,1
GTA5-100341,31/12/2013,24,2,2,1,6,1,4,Winter,450,7042.5,15.65,47.8,5409,2109,3190.27,1
GTA5-100334,31/12/2013,25,2,2,1,2,1,4,Winter,182,2924.74,16.07,46.4,2269,866,1151.44,1
GTA5-100307,31/12/2013,26,1,2,1,3,1,4,Winter,1268,17878.8,14.1,53,19275,8881,11373.83,1
GTA5-100299,31/12/2013,27,2,2,1,4,1,4,Winter,2896,51838.4,17.9,40.3,47501,35884,13820.12,1
GTA5-100368,31/12/2013,28,1,2,1,2,1,4,Winter,356,5040.96,14.16,52.8,4828,3781,1801.9,1
GTA5-100298,31/12/2013,29,1,2,1,1,1,4,Winter,5525,113317.75,20.51,31.6,60086,23982,49807.32,1
GTA5-100386,31/12/2013,29,1,2,1,2,1,4,Winter,4410,70736.4,16.04,46.5,87303,62060,49127.94,1
GTA5-100328,31/12/2013,30,1,1,1,3,1,4,Winter,578,7768.32,13.44,55.2,6019,4167,6920.25,1
GTA5-100320,31/12/2013,31,2,3,1,3,1,4,Winter,547,7876.8,14.4,52,10672,7431,8666.54,1
GTA5-100331,31/12/2013,32,1,2,1,1,1,4,Winter,1618,20435.34,12.63,57.9,24656,15120,27587.25,1
GTA5-100367,31/12/2013,33,1,2,1,5,1,4,Winter,965,17012.95,17.63,41.2,12619,6402,8452.21,1
GTA5-100356,31/12/2013,34,1,3,1,6,1,4,Winter,412,7547.84,18.32,38.9,6292,2522,4349.4,1
GTA5-100314,31/12/2013,35,2,1,1,4,1,4,Winter,3476,47343.12,13.62,54.6,37569,28153,35260.51,1
GTA5-100326,31/12/2013,36,1,1,1,6,1,4,Winter,1589,20974.8,13.2,56,23544,16975,10915.15,1
GTA5-100340,31/12/2013,37,2,4,1,4,1,4,Winter,497,8717.38,17.54,41.5,8235,3396,5518.94,1
GTA5-100366,31/12/2013,38,1,1,1,4,1,4,Winter,904,15612.08,17.27,42.4,18787,6485,14528.92,1
GTA5-100318,31/12/2013,39,1,3,1,5,1,4,Winter,1416,22032.96,15.56,48.1,18144,11289,7823.95,1
GTA5-100300,31/12/2013,40,2,2,1,3,1,4,Winter,2485,38592.05,15.53,48.2,36140,17597,24490.89,1
GTA5-100357,31/12/2013,41,1,2,1,4,1,4,Winter,4046,67446.82,16.67,44.4,60952,34196,48041.69,1
GTA5-100321,31/12/2013,42,1,2,1,4,1,4,Winter,530,6312.3,11.91,60.3,5597,4579,3844.54,1
GTA5-100309,31/12/2013,43,1,2,1,3,1,4,Winter,693,11822.58,17.06,43.1,11999,4745,9749.3,1
GTA5-100354,31/12/2013,44,2,2,1,2,1,4,Winter,535,9544.4,17.84,40.5,9973,3864,6311.36,1
GTA5-100329,31/12/2013,45,2,2,1,2,1,4,Winter,743,13812.37,18.59,38,7571,6056,3697.47,1
GTA5-100349,31/12/2013,46,2,1,1,6,1,4,Winter,741,6468.93,8.73,70.9,6845,4733,2098.49,1
GTA5-100335,31/12/2013,47,2,2,1,1,1,4,Winter,403,7443.41,18.47,38.4,4499,3197,2640,1
GTA5-100317,31/12/2013,48,2,2,1,5,1,4,Winter,595,9008.3,15.14,49.5,7469,4414,4714.35,1
GTA5-100360,31/12/2013,49,2,2,1,4,1,4,Winter,445,7685.15,17.27,42.4,6804,3051,4119.41,1
GTA5-100348,31/12/2013,50,1,3,1,4,1,4,Winter,1738,24505.8,14.1,53,18822,15245,10674.01,1
GTA5-100377,31/12/2013,51,1,2,1,6,1,4,Winter,1954,25851.42,13.23,55.9,26997,9007,26756.34,1
GTA5-100289,31/12/2013,51,2,3,1,3,1,4,Winter,1492,19291.56,12.93,56.9,23855,11679,22837.81,1
GTA5-100364,31/12/2013,52,1,1,1,4,1,4,Winter,677,9119.19,13.47,55.1,13389,5795,7587.93,1
GTA5-100346,31/12/2013,53,1,1,1,6,1,4,Winter,170,3619.3,21.29,29,3749,3059,2093.6,1
GTA5-100358,31/12/2013,54,2,1,1,5,1,4,Winter,215,3964.6,18.44,38.5,2880,1082,2515.74,1
GTA5-100302,31/12/2013,55,1,3,1,6,1,4,Winter,1304,15569.76,11.94,60.2,20002,13633,15822.33,1
GTA5-100338,31/12/2013,56,2,2,1,4,1,4,Winter,1270,28676.6,22.58,24.7,20571,7966,22617.05,1
GTA5-100374,31/12/2013,57,2,1,1,3,1,4,Winter,866,16462.66,19.01,36.6,11092,7489,6034.53,1
GTA5-100305,31/12/2013,58,1,2,1,1,1,4,Winter,1572,34080.96,21.68,27.7,17616,9276,8508.46,1
GTA5-100337,31/12/2013,59,2,4,1,2,1,4,Winter,517,9409.4,18.2,39.3,6997,4322,4148.47,1
GTA5-100312,31/12/2013,60,2,3,1,6,1,4,Winter,827,8956.41,10.83,63.9,11524,6595,5314.77,1
GTA5-100294,31/12/2013,61,1,2,1,2,1,4,Winter,402,7497.3,18.65,37.8,6649,2800,3213.73,1
GTA5-100382,31/12/2013,61,2,4,1,1,1,4,Winter,541,8872.4,16.4,45.3,6656,2667,4668.24,1
GTA5-100313,31/12/2013,62,2,2,1,3,1,4,Winter,1225,21633.5,17.66,41.1,19677,10270,11490.05,1
GTA5-100303,31/12/2013,63,2,2,1,5,1,4,Winter,1750,28647.5,16.37,45.4,24437,17954,18130.23,1
GTA5-100361,31/12/2013,64,1,1,1,6,1,4,Winter,942,16663.98,17.69,41,11636,8691,4320.95,1
GTA5-100369,31/12/2013,65,1,2,1,3,1,4,Winter,527,11820.61,22.43,25.2,12684,7108,4807.38,1
GTA5-100353,31/12/2013,66,2,2,1,6,1,4,Winter,943,19963.31,21.17,29.4,13278,6383,12324.58,1
GTA5-100330,31/12/2013,67,2,1,1,3,1,4,Winter,2520,40269.6,15.98,46.7,29778,18493,34369.42,1
GTA5-100333,31/12/2013,68,2,3,1,3,1,4,Winter,1890,33320.7,17.63,41.2,23739,15382,18715.94,1
GTA5-100322,31/12/2013,69,2,4,1,6,1,4,Winter,640,11475.2,17.93,40.2,9785,6896,3300.95,1
GTA5-100351,31/12/2013,70,1,2,1,6,1,4,Winter,1854,29682.54,16.01,46.6,17281,13733,16229.77,1
GTA5-100327,31/12/2013,71,1,2,1,6,1,4,Winter,881,16879.96,19.16,36.1,5846,3978,3994.65,1
GTA5-100315,31/12/2013,72,1,4,1,5,1,4,Winter,494,9050.08,18.32,38.9,11569,4912,6332.99,1
GTA5-100363,31/12/2013,73,2,2,1,6,1,4,Winter,1582,26324.48,16.64,44.5,13541,10019,12637.26,1
GTA5-100355,31/12/2013,74,2,4,1,3,1,4,Winter,2136,31463.28,14.73,50.9,26668,21526,22931.73,1
GTA5-100301,31/12/2013,75,2,3,1,6,1,4,Winter,2851,34639.65,12.15,59.5,29747,22701,16129.44,1
GTA5-100359,31/12/2013,76,2,2,1,1,1,4,Winter,293,4743.67,16.19,46,4869,2646,2285.42,1
GTA5-100304,31/12/2013,77,1,2,1,1,1,4,Winter,1475,25163.5,17.06,43.1,26004,13834,20736.05,1
GTA5-100308,31/12/2013,78,2,2,1,4,1,4,Winter,1641,21513.51,13.11,56.3,25174,10431,8367.56,1
GTA5-100336,31/12/2013,79,2,2,1,5,1,4,Winter,1899,32681.79,17.21,42.6,22973,18761,23726.03,1
GTA5-100325,31/12/2013,80,1,2,1,5,1,4,Winter,1255,20920.85,16.67,44.4,21923,11951,13875.08,1
GTA5-100332,31/12/2013,81,1,2,1,6,1,4,Winter,324,7938,24.5,18.3,4658,1818,2300.21,1
GTA5-100319,31/12/2013,82,1,1,1,6,1,4,Winter,1124,18602.2,16.55,44.8,25471,12858,21110.51,1
GTA5-100310,31/12/2013,83,2,4,1,5,1,4,Winter,795,12346.35,15.53,48.2,10676,4076,4682.76,1
GTA5-100339,31/12/2013,84,2,2,1,1,1,4,Winter,1357,25877.99,19.07,36.4,21040,11611,13452.53,1
GTA5-100297,31/12/2013,85,1,2,1,1,1,4,Winter,4733,72793.54,15.38,48.7,75423,45331,31348.65,1
GTA5-100385,31/12/2013,85,2,2,1,1,1,4,Winter,3130,49829.6,15.92,46.9,42306,32460,29713.54,1
GTA5-100287,31/12/2013,86,2,2,1,5,1,4,Winter,7803,136162.35,17.45,41.8,157409,54486,63720.99,1
GTA5-100375,31/12/2013,86,2,2,1,6,1,4,Winter,9359,148995.28,15.92,46.9,93147,55522,64963.42,1
GTA5-100383,31/12/2013,87,1,2,1,6,1,4,Winter,190,3321.2,17.48,41.7,4285,1706,2096.94,1
GTA5-100295,31/12/2013,87,2,1,1,1,1,4,Winter,202,4076.36,20.18,32.7,2888,1963,1416.92,1
GTA5-100344,31/12/2013,88,2,1,1,6,1,4,Winter,1243,19303.79,15.53,48.2,18544,12058,11417.34,1
GTA5-100470,31/01/2014,1,1,2,1,4,1,5,Winter,467,9031.78,19.34,35.5,7848,5282,4050.25,1
GTA5-100391,31/01/2014,2,2,1,1,2,1,5,Winter,836,17698.12,21.17,29.4,10667,6519,7076.98,1
GTA5-100479,31/01/2014,2,2,4,1,6,1,5,Winter,709,10712.99,15.11,49.6,10185,5034,4452.38,1
GTA5-100460,31/01/2014,3,1,4,1,5,1,5,Winter,260,4576,17.6,41.3,3495,1498,2986.81,1
GTA5-100439,31/01/2014,4,1,2,1,3,1,5,Winter,3578,51737.88,14.46,51.8,54395,33204,30339.61,1
GTA5-100473,31/01/2014,5,2,1,1,4,1,5,Winter,903,18412.17,20.39,32,18982,9195,15355.97,1
GTA5-100447,31/01/2014,6,1,3,1,5,1,5,Winter,484,6955.08,14.37,52.1,5301,4120,3350.56,1
GTA5-100436,31/01/2014,7,1,2,1,4,1,5,Winter,609,10170.3,16.7,44.3,6565,4379,2809.25,1
GTA5-100468,31/01/2014,8,2,2,1,2,1,5,Winter,436,7006.52,16.07,46.4,8777,5128,7553.37,1
GTA5-100422,31/01/2014,9,2,1,1,4,1,5,Winter,1470,30017.4,20.42,31.9,18982,10870,12658.02,1
GTA5-100390,31/01/2014,10,2,2,1,2,1,5,Winter,2119,38375.09,18.11,39.6,35438,12376,22026.67,1
GTA5-100478,31/01/2014,10,2,2,1,3,1,5,Winter,1628,19877.88,12.21,59.3,25946,15331,27886.95,1
GTA5-100410,31/01/2014,11,2,2,1,6,1,5,Winter,646,10982,17,43.3,9770,5015,6810.68,1
GTA5-100429,31/01/2014,12,2,1,1,1,1,5,Winter,118,1221.3,10.35,65.5,1820,1232,1555.33,1
GTA5-100476,31/01/2014,13,1,1,1,1,1,5,Winter,2617,34073.34,13.02,56.6,34341,21971,23804.2,1
GTA5-100388,31/01/2014,13,2,4,1,2,1,5,Winter,2525,44212.75,17.51,41.6,29456,20368,9270.63,1
GTA5-100392,31/01/2014,14,1,2,1,6,1,5,Winter,543,9866.31,18.17,39.4,10460,3488,10827.09,1
GTA5-100480,31/01/2014,14,1,2,1,5,1,5,Winter,724,13046.48,18.02,39.9,8203,6225,5261.3,1
GTA5-100414,31/01/2014,15,2,3,1,6,1,5,Winter,5674,79662.96,14.04,53.2,62214,32466,26262.55,1
GTA5-100481,31/01/2014,16,1,4,1,3,1,5,Winter,620,10521.4,16.97,43.4,10090,4463,4753.18,1
GTA5-100393,31/01/2014,16,2,2,1,1,1,5,Winter,556,10736.36,19.31,35.6,11723,5860,5382.53,1
GTA5-100448,31/01/2014,17,1,2,1,5,1,5,Winter,539,9001.3,16.7,44.3,9510,6188,10823.43,1
GTA5-100453,31/01/2014,18,2,3,1,3,1,5,Winter,359,5564.5,15.5,48.3,6527,3044,4066.64,1
GTA5-100415,31/01/2014,19,2,4,1,1,1,5,Winter,1014,12228.84,12.06,59.8,18655,9966,7943.12,1
GTA5-100406,31/01/2014,20,2,3,1,4,1,5,Winter,1364,21346.6,15.65,47.8,21117,8737,13480,1
GTA5-100396,31/01/2014,21,1,2,1,1,1,5,Winter,176,3630.88,20.63,31.2,2709,1538,1157.91,1
GTA5-100484,31/01/2014,21,2,1,1,5,1,5,Winter,170,4088.5,24.05,19.8,2359,1770,1640.73,1
GTA5-100454,31/01/2014,22,2,2,1,4,1,5,Winter,945,13806.45,14.61,51.3,10752,5136,5867.14,1
GTA5-100441,31/01/2014,23,2,2,1,4,1,5,Winter,519,9072.12,17.48,41.7,7188,4139,2728.71,1
GTA5-100467,31/01/2014,24,2,3,1,6,1,5,Winter,299,4341.48,14.52,51.6,6063,2072,2902.05,1
GTA5-100431,31/01/2014,25,1,2,1,5,1,5,Winter,154,3149.3,20.45,31.8,2360,1638,1305.65,1
GTA5-100407,31/01/2014,26,2,1,1,1,1,5,Winter,1311,16636.59,12.69,57.7,13870,9211,5966.04,1
GTA5-100399,31/01/2014,27,1,2,1,3,1,5,Winter,3550,73982,20.84,30.5,64089,29205,41378.53,1
GTA5-100440,31/01/2014,28,2,2,1,1,1,5,Winter,317,6197.35,19.55,34.8,6178,2284,5638.95,1
GTA5-100398,31/01/2014,29,1,2,1,4,1,5,Winter,2430,44298.9,18.23,39.2,58231,28682,40770.22,1
GTA5-100486,31/01/2014,29,1,1,1,1,1,5,Winter,4785,78043.35,16.31,45.6,69127,37661,30576.87,1
GTA5-100455,31/01/2014,30,1,1,1,3,1,5,Winter,450,7920,17.6,41.3,7310,3481,3539.23,1
GTA5-100458,31/01/2014,31,1,1,1,1,1,5,Winter,763,16312.94,21.38,28.7,11034,7316,6474.51,1
GTA5-100419,31/01/2014,32,1,2,1,6,1,5,Winter,1652,28133.56,17.03,43.2,24283,14283,26710.51,1
GTA5-100459,31/01/2014,33,2,3,1,2,1,5,Winter,807,11645.01,14.43,51.9,16129,9312,5687.11,1
GTA5-100409,31/01/2014,34,1,2,1,3,1,5,Winter,486,8801.46,18.11,39.6,8228,4919,6207.31,1
GTA5-100413,31/01/2014,35,2,2,1,4,1,5,Winter,2049,35017.41,17.09,43,31669,20916,15404.79,1
GTA5-100472,31/01/2014,36,1,2,1,6,1,5,Winter,1557,19571.49,12.57,58.1,23154,17225,21593.31,1
GTA5-100427,31/01/2014,37,1,1,1,5,1,5,Winter,362,5958.52,16.46,45.1,5827,3366,4008.12,1
GTA5-100423,31/01/2014,38,2,3,1,3,1,5,Winter,840,14834.4,17.66,41.1,16745,5971,10442.86,1
GTA5-100435,31/01/2014,39,1,1,1,2,1,5,Winter,1402,27703.52,19.76,34.1,19329,13918,9285.1,1
GTA5-100400,31/01/2014,40,1,3,1,5,1,5,Winter,2391,47389.62,19.82,33.9,38585,31505,24790.08,1
GTA5-100417,31/01/2014,41,1,4,1,5,1,5,Winter,3080,62801.2,20.39,32,74349,36711,38928.61,1
GTA5-100446,31/01/2014,42,1,1,1,1,1,5,Winter,422,8921.08,21.14,29.5,6232,3786,2606.74,1
GTA5-100416,31/01/2014,43,2,2,1,5,1,5,Winter,576,9999.36,17.36,42.1,10388,7309,6923.54,1
GTA5-100421,31/01/2014,44,1,2,1,4,1,5,Winter,745,11234.6,15.08,49.7,8377,5219,5693.34,1
GTA5-100420,31/01/2014,45,2,2,1,2,1,5,Winter,823,12196.86,14.82,50.6,8460,4323,3868.2,1
GTA5-100464,31/01/2014,46,2,2,1,5,1,5,Winter,429,8605.74,20.06,33.1,6593,3270,2784.02,1
GTA5-100449,31/01/2014,47,1,3,1,4,1,5,Winter,373,6833.36,18.32,38.9,7112,4123,6792.75,1
GTA5-100438,31/01/2014,48,1,1,1,2,1,5,Winter,609,8659.98,14.22,52.6,6990,4802,5735.27,1
GTA5-100444,31/01/2014,49,2,2,1,6,1,5,Winter,384,5667.84,14.76,50.8,7978,3772,5874.28,1
GTA5-100471,31/01/2014,50,1,2,1,3,1,5,Winter,1314,23560.02,17.93,40.2,24528,15105,25793.57,1
GTA5-100477,31/01/2014,51,1,2,1,3,1,5,Winter,1623,28954.32,17.84,40.5,21437,7788,11757.22,1
GTA5-100389,31/01/2014,51,2,2,1,2,1,5,Winter,1472,20269.44,13.77,54.1,16477,13377,7767.72,1
GTA5-100450,31/01/2014,52,2,2,1,1,1,5,Winter,995,9731.1,9.78,67.4,10305,6511,7946.24,1
GTA5-100462,31/01/2014,53,1,2,1,2,1,5,Winter,245,2440.2,9.96,66.8,3042,2127,1780.47,1
GTA5-100452,31/01/2014,54,1,2,1,6,1,5,Winter,219,3959.52,18.08,39.7,3130,1512,1857.25,1
